stationcode,sampledate,result,masterid,latitude,longitude,huc,county,smcshed
404S28068,2012-06-20T07:00:00Z,0.39680120389408885,404S28068,34.13936,-118.70366,404,Los Angeles,Santa Monica Bay
404S35270,2012-06-20T07:00:00Z,0.48772177195610655,404S35270,34.13325,-118.70656,404,Los Angeles,Santa Monica Bay
404S35418,2012-06-25T07:00:00Z,0.47024166706691045,404S35418,34.08262,-118.70857,404,Los Angeles,Santa Monica Bay
404S26670,2012-06-18T07:00:00Z,0.5651030887833082,404S26670,34.16385,-118.76205,404,Los Angeles,Santa Monica Bay
404S28270,2012-06-18T07:00:00Z,0.5439221853082112,404S28270,34.13663,-118.75725,404,Los Angeles,Santa Monica Bay
403S06283,2012-06-13T07:00:00Z,0.7098116199787644,403S06283,34.69386,-118.86079,403,Ventura,Santa Clara
403S06315,2012-06-27T07:00:00Z,0.9385383221630452,403S06315,34.59223,-119.31033,403,Ventura,Santa Clara
403S06660,2012-06-14T07:00:00Z,0.8660939502951899,403S06660,34.42963,-118.92373,403,Ventura,Santa Clara
404S44642,2013-06-04T07:00:00Z,0.45427735372455474,404S44642,34.16873,-118.70306,404,Ventura,Santa Monica Bay
404S44210,2013-06-20T07:00:00Z,0.6038968297371134,404S44210,34.14301,-118.75779,404,Los Angeles,Santa Monica Bay
403S16493,2013-06-24T07:00:00Z,0.8621883298669021,403S16493,34.6867,-118.84546,403,Ventura,Santa Clara
909WE0662,2019-06-10T07:00:00Z,0.8773106791530841,909WE0662,32.89957,-116.58789,909,San Diego,Southern San Diego
403S18093,2013-06-24T07:00:00Z,0.8889247468534697,403S18093,34.69441,-118.85658,403,Ventura,Santa Clara
404S18250,2013-06-05T07:00:00Z,0.5709767495633772,404S18250,34.13222,-118.82051,404,Los Angeles,Santa Monica Bay
403S34646,2013-06-25T07:00:00Z,0.5749252284815435,403S34646,34.42556,-118.56616,403,Los Angeles,Santa Clara
403S39062,2013-06-25T07:00:00Z,0.48729060104304306,403S39062,34.4323,-118.61744,403,Los Angeles,Santa Clara
404S45745,2013-06-18T07:00:00Z,1.1254028612101168,404S45745,34.05902,-118.9339,404,Los Angeles,Santa Monica Bay
404S23297,2013-06-19T07:00:00Z,0.7588701890501381,404S23297,34.05006,-118.58103,404,Los Angeles,Santa Monica Bay
404S34230,2013-06-19T07:00:00Z,0.8990496081857554,404S34230,34.06909,-118.58678,404,Los Angeles,Santa Monica Bay
404S45622,2013-06-03T07:00:00Z,0.8402009275341478,404S45622,34.06149,-118.58534,404,Los Angeles,Santa Monica Bay
408BA0836,2014-06-04T07:00:00Z,0.5606146758051785,408BA0836,34.19071,-119.0051,408,Ventura,Calleguas
404BA1128,2014-06-03T07:00:00Z,0.49618778248610335,404S01128,34.10389,-118.71271,404,Los Angeles,Santa Monica Bay
408BA0036,2014-06-02T07:00:00Z,0.6225867305629305,408BA0036,34.21502,-118.87899,408,Ventura,Calleguas
408BA0660,2014-06-04T07:00:00Z,NA,408BA0660,34.26784,-118.93781,408,Ventura,Calleguas
404R4S015,2015-04-29T07:00:00Z,0.6130625542280251,SMC03944,34.14255,-118.75224,404,Ventura,Santa Monica Bay
403BA0136,2015-06-09T07:00:00Z,1.189807744562792,403BA0136,34.51202,-118.45038,403,Los Angeles,Santa Clara
404R4S089,2015-05-28T07:00:00Z,0.8749612268597112,404R4S089,33.98426,-118.41426,404,Los Angeles,Santa Monica Bay
405M10596,2015-04-27T07:00:00Z,0.9012368696060779,405M10596,33.81024,-118.12821,405,Los Angeles,San Gabriel
403WE1021,2015-06-09T07:00:00Z,0.6638430464613798,403WE1021,34.63193,-118.52977,403,Los Angeles,Santa Clara
403WE0534,2015-06-08T07:00:00Z,0.7307182812413807,403WE0534,34.61359,-118.77983,403,Los Angeles,Santa Clara
205R00110,2012-06-18T07:00:00Z,0.5708175362490633,205R00110,37.5027,-121.9123,205,Alameda,SMC_out
403R4S193,2015-04-29T07:00:00Z,0.5502552463168244,403R4S193,34.41722,-118.78927,403,Ventura,Santa Clara
403R4S137,2015-04-28T07:00:00Z,0.5092738674524977,403R4S137,34.44605,-118.4892,403,Los Angeles,Santa Clara
403R4S117,2015-04-28T07:00:00Z,0.823794958997545,403R4S117,34.58739,-118.45116,403,Los Angeles,Santa Clara
403CE0156,2015-06-11T07:00:00Z,0.6893618802155237,403CE0156,34.37746,-119.05968,403,Ventura,Santa Clara
404R4S015,2016-05-04T07:00:00Z,0.7644074363555711,SMC03944,34.14255,-118.75224,404,Ventura,Santa Monica Bay
403BA0136,2016-05-25T07:00:00Z,1.1120076466549613,403BA0136,34.51202,-118.45038,403,Los Angeles,Santa Clara
403WE1021,2016-05-23T07:00:00Z,0.9515494382033842,403WE1021,34.63193,-118.52977,403,Los Angeles,Santa Clara
404R4S056,2016-05-04T07:00:00Z,0.9613975052854153,404R4S056,34.04587,-118.63873,404,Los Angeles,Santa Monica Bay
403WE0534,2016-05-23T07:00:00Z,0.7330244276570145,403WE0534,34.61359,-118.77983,403,Los Angeles,Santa Clara
403R4S137,2016-05-03T07:00:00Z,0.5093419759147693,403R4S137,34.44605,-118.4892,403,Los Angeles,Santa Clara
403R4S117,2016-05-03T07:00:00Z,0.7216545601978684,403R4S117,34.58739,-118.45116,403,Los Angeles,Santa Clara
403CE0188,2016-05-26T07:00:00Z,0.7569731615632456,403CE0188,34.35646,-119.04752,403,Ventura,Santa Clara
404BA1144,2017-08-08T07:00:00Z,0.9293655278163097,404BA1144,34.06064,-118.63755,404,Los Angeles,Santa Monica Bay
403WE0540,2017-07-18T07:00:00Z,0.8768390030793791,403WE0540,34.65136,-119.11845,403,Ventura,Santa Clara
403WE0535,2017-07-19T07:00:00Z,0.5331242334052504,403WE0535,34.43957,-118.75907,403,Ventura,Santa Clara
403R4S225,2017-07-20T07:00:00Z,0.50932349215847,403R4S225,34.39739,-119.07745,403,Ventura,Santa Clara
404BA0852,2017-08-08T07:00:00Z,0.4622968363421915,404BA0852,34.07877,-118.82037,404,Los Angeles,Santa Monica Bay
403WE0682,2018-06-05T07:00:00Z,NA,403WE0682,34.57066,-118.38974,403,Los Angeles,Santa Clara
404BA1128,2018-06-13T07:00:00Z,NA,404S01128,34.10389,-118.71271,404,Los Angeles,Santa Monica Bay
404S16516,2018-06-13T07:00:00Z,NA,404S16516,34.12998,-118.75648,404,Los Angeles,Santa Monica Bay
404S05992,2018-06-12T07:00:00Z,NA,404S05992,34.15698,-118.7588,404,Los Angeles,Santa Monica Bay
403WE0534,2018-06-06T07:00:00Z,NA,403WE0534,34.61359,-118.77983,403,Los Angeles,Santa Clara
403WE0535,2018-06-06T07:00:00Z,NA,403WE0535,34.43957,-118.75907,403,Ventura,Santa Clara
404S08040,2018-06-14T07:00:00Z,NA,404S08040,34.14358,-118.75527,404,Los Angeles,Santa Monica Bay
403WE0683,2018-06-05T07:00:00Z,NA,403WE0683,34.43952,-119.07616,403,Ventura,Santa Clara
403WE0905,2018-06-07T07:00:00Z,NA,403WE0905,34.55734,-119.24876,403,Ventura,Santa Clara
801BRC184,2009-07-07T07:00:00Z,0.9207964106990469,801BRC184,34.16546,-117.01553,801,San Bernardino,Upper Santa Ana
801RB8327,2009-06-28T07:00:00Z,1.190946038363207,801RB8327,34.23325,-117.42639,801,San Bernardino,Upper Santa Ana
802RB8218,2009-06-23T07:00:00Z,1.2098273971096267,802RB8218,33.80842,-116.74103,802,Riverside,San Jacinto
801MHC219,2009-07-06T07:00:00Z,0.8241224405867961,801MHC219,34.11105,-116.99195,801,San Bernardino,Upper Santa Ana
801LYC600,2009-06-28T07:00:00Z,1.0423575553953002,801LYC600,34.23092,-117.48291,801,San Bernardino,Middle Santa Ana
801RB8572,2009-06-30T07:00:00Z,0.44207884627529626,801RB8572,34.06755,-117.29098,801,San Bernardino,Upper Santa Ana
802S25949,2012-06-04T07:00:00Z,0.9692607153837177,802S25949,33.79441,-116.7482,802,Riverside,San Jacinto
801RB8474,2009-07-05T07:00:00Z,0.9696350087320745,801RB8474,34.2477,-117.62388,801,San Bernardino,Middle Santa Ana
801RB8613,2009-06-29T07:00:00Z,0.6393494899120492,801RB8613,33.98491,-117.12769,801,Riverside,Upper Santa Ana
801SAR124,2009-06-24T07:00:00Z,0.9475112884940168,801SAR124,34.12656,-117.07716,801,San Bernardino,Upper Santa Ana
802RB8513,2009-06-22T07:00:00Z,0.793658851015568,802RB8513,33.72033,-116.76079,802,Riverside,San Jacinto
802RB8605,2009-07-01T07:00:00Z,0.9200761305335863,802RB8605,33.73825,-116.72533,802,Riverside,San Jacinto
802RB8688,2009-07-01T07:00:00Z,0.9819497505157928,802RB8688,33.7519,-116.705,802,Riverside,San Jacinto
801RB8601,2009-06-24T07:00:00Z,0.8566520089139839,801RB8601,34.02631,-117.58648,801,San Bernardino,Middle Santa Ana
801S03133,2010-06-02T07:00:00Z,0.6912553105504731,801S03133,34.00169,-117.5996,801,San Bernardino,Middle Santa Ana
801S01383,2010-06-01T07:00:00Z,0.6639196260877993,801S01383,34.06636,-117.54181,801,San Bernardino,Middle Santa Ana
801S03687,2010-06-02T07:00:00Z,0.4169632408678284,801S03687,34.08311,-117.58255,801,San Bernardino,Middle Santa Ana
801S00135,2010-06-07T07:00:00Z,1.2546945161887246,801S00135,34.07819,-116.87858,801,San Bernardino,Upper Santa Ana
801S05383,2013-06-10T07:00:00Z,0.9007317304266669,801S05383,34.16563,-117.01547,801,San Bernardino,Upper Santa Ana
801S09591,2010-06-03T07:00:00Z,0.7414693650689855,801S09591,34.10396,-117.16675,801,San Bernardino,Upper Santa Ana
802S26909,2010-05-31T07:00:00Z,0.3712803858957888,802S26909,33.66638,-117.27518,802,Riverside,San Jacinto
802S27709,2010-05-31T07:00:00Z,0.3153335866868486,802S27709,33.6627,-117.29,802,Riverside,San Jacinto
801S01559,2011-06-21T07:00:00Z,0.8792778155178009,801S01559,34.20984,-117.45726,801,San Bernardino,Middle Santa Ana
801S02573,2010-06-09T07:00:00Z,0.6169227789707994,801S02573,34.01345,-117.17765,801,San Bernardino,Upper Santa Ana
801S03533,2010-06-01T07:00:00Z,0.5675896007483152,801S03533,34.02314,-117.19139,801,San Bernardino,Upper Santa Ana
801S00375,2010-06-08T07:00:00Z,0.6323363108280066,801S00375,34.10902,-117.15272,801,San Bernardino,Upper Santa Ana
801S02059,2010-06-03T07:00:00Z,0.5424573892469228,801S02059,34.06182,-117.30727,801,San Bernardino,Middle Santa Ana
801S19399,2013-06-13T07:00:00Z,0.6342638111588238,801S19399,33.65551,-117.76224,801,Orange,Lower Santa Ana
802S09698,2010-06-09T07:00:00Z,0.9579472001446758,802S09698,33.7459,-116.70739,802,Riverside,San Jacinto
801S02123,2011-07-05T07:00:00Z,0.8105435241477441,801S02123,34.10814,-117.20168,801,San Bernardino,Upper Santa Ana
801S00791,2011-06-22T07:00:00Z,1.2381919839563762,801S00791,34.2792,-117.44664,801,San Bernardino,Upper Santa Ana
801BRC184,2014-06-30T07:00:00Z,0.8984728293700348,801BRC184,34.16546,-117.01553,801,San Bernardino,Upper Santa Ana
801S01367,2011-06-23T07:00:00Z,0.9887107171261932,801S01367,34.21451,-117.32889,801,San Bernardino,Upper Santa Ana
801S01523,2011-07-07T07:00:00Z,1.0259018734474055,801S01523,34.09536,-116.98226,801,San Bernardino,Upper Santa Ana
801S01655,2011-07-06T07:00:00Z,0.8710785741599301,801S01655,34.0805,-117.06359,801,San Bernardino,Upper Santa Ana
802S10146,2011-06-28T07:00:00Z,1.2157521227824557,802S10146,33.70541,-116.73356,802,Riverside,San Jacinto
801S02464,2011-06-22T07:00:00Z,1.1197483604087253,801S02464,34.24635,-117.64321,801,San Bernardino,Middle Santa Ana
802S11394,2011-06-30T07:00:00Z,0.8227991381981703,802S11394,33.71296,-116.7678,802,Riverside,San Jacinto
802S25288,2011-06-30T07:00:00Z,0.9684521197356365,802S25288,33.71951,-116.76214,802,Riverside,San Jacinto
801S02749,2011-06-27T07:00:00Z,0.6091205198468236,801S02749,33.93015,-117.37436,801,Riverside,Middle Santa Ana
802S37697,2012-07-12T07:00:00Z,0.49288479099051213,802S37697,33.87962,-117.21403,802,Riverside,San Jacinto
801S01805,2012-07-09T07:00:00Z,1.0232427836179525,801S01805,33.98668,-117.14229,801,Riverside,Upper Santa Ana
801S01671,2012-07-10T07:00:00Z,0.9538490376083818,801S01671,34.16963,-116.82558,801,San Bernardino,Upper Santa Ana
801S02567,2012-07-10T07:00:00Z,0.940145705781769,801S02567,34.18472,-116.89688,801,San Bernardino,Upper Santa Ana
802S33561,2012-06-04T07:00:00Z,0.9473995327622339,802S33561,33.74356,-116.7103,802,Riverside,San Jacinto
801S01783,2012-07-11T07:00:00Z,0.8542479131240294,801S01783,34.19018,-117.27275,801,San Bernardino,Upper Santa Ana
801S05127,2013-06-11T07:00:00Z,0.9187969226889015,801S05127,34.18282,-117.00968,801,San Bernardino,Upper Santa Ana
801S08727,2013-06-05T07:00:00Z,0.9423125898408137,801S08727,34.2171,-117.46178,801,San Bernardino,Middle Santa Ana
802S45233,2013-06-12T07:00:00Z,0.9989644210027546,802S45233,33.76997,-116.77878,802,Riverside,San Jacinto
801S19286,2013-06-04T07:00:00Z,1.050689102577201,801S19286,33.71866,-117.78828,801,Orange,Lower Santa Ana
801S16169,2013-06-03T07:00:00Z,0.9005564041623331,SMC16169,33.74655,-117.59351,801,Orange,Lower Santa Ana
205R00355,2012-06-13T07:00:00Z,0.662897076614743,205R00355,37.3267,-121.9954,205,Santa Clara,SMC_out
205R00058,2012-05-15T07:00:00Z,1.0176199730233384,205R00058,37.2517175,-122.08432,205,Santa Clara,SMC_out
205R00115,2012-06-05T07:00:00Z,0.5467019269440692,205R00115,37.4059,-122.0691,205,Santa Clara,SMC_out
205R00714,2013-06-10T07:00:00Z,0.5442141476309549,205R00714,37.2342,-121.9733,205,Santa Clara,SMC_out
205R00088,2012-06-04T07:00:00Z,0.7060490463302489,205R00088,37.372,-122.2196,205,San Mateo,SMC_out
205R00168,2012-06-04T07:00:00Z,0.7268154149441604,205R00168,37.3968,-122.2323,205,San Mateo,SMC_out
202R00284,2012-06-15T07:00:00Z,0.937283470336045,202R00284,37.5052,-122.4872,202,San Mateo,SMC_out
204R00232,2012-06-12T07:00:00Z,0.7400891066799228,204R00232,37.4635,-122.2515,204,San Mateo,SMC_out
204R00200,2012-05-31T07:00:00Z,0.7280915304470168,204R00200,37.5233,-122.3409,204,San Mateo,SMC_out
204R00180,2012-05-30T07:00:00Z,0.8260691342469688,204R00180,37.5731,-122.3693,204,San Mateo,SMC_out
204R00244,2012-06-12T07:00:00Z,0.5942097639314092,204R00244,37.4715,-122.2453,204,San Mateo,SMC_out
202R00087,2012-05-30T07:00:00Z,0.8436220368204344,202R00087,37.6447,-122.4801,202,San Mateo,SMC_out
205R01134,2013-05-20T07:00:00Z,0.5601906022730757,205R01134,37.5005,-121.9156,205,Alameda,SMC_out
204R00852,2013-05-06T07:00:00Z,0.3423401769648649,204R00852,37.7197,-121.9134,204,Alameda,SMC_out
204R01316,2013-05-22T07:00:00Z,0.5365898231901209,204R01316,37.6846,-121.9154,204,Alameda,SMC_out
204R01471,2013-05-22T07:00:00Z,0.4312484836866334,204R01471,37.6922,-121.8689,204,Alameda,SMC_out
204R00967,2013-04-25T07:00:00Z,0.6601574402842937,204R00967,37.5685,-122.0593,204,Alameda,SMC_out
204R00724,2013-05-21T07:00:00Z,0.6145678704330864,204R00724,37.6961,-121.9454,204,Alameda,SMC_out
204R00447,2013-04-22T07:00:00Z,0.7087801371884556,204R00447,37.6583,-121.861,204,Alameda,SMC_out
204R00327,2013-05-07T07:00:00Z,0.5571721997774138,204R00327,37.6201,-122.1007,204,Alameda,SMC_out
205R00174,2013-04-23T07:00:00Z,0.6083603807008375,205R00174,37.5282,-121.9477,205,Alameda,SMC_out
204R00063,2013-06-04T07:00:00Z,NA,204R00063,37.7966,-122.19970000000001,204,Alameda,SMC_out
204R00751,2013-06-05T07:00:00Z,NA,204R00751,37.8041,-122.1613,204,Alameda,SMC_out
204R00623,2013-06-03T07:00:00Z,NA,204R00623,37.6946,-122.0448,204,Alameda,SMC_out
203R00983,2013-06-06T07:00:00Z,0.8442101525189126,203R00983,37.8751,-122.2366,203,Alameda,SMC_out
204R00590,2013-05-08T07:00:00Z,0.7628705185957609,204R00590,37.6421,-121.7818,204,Alameda,SMC_out
205R00878,2013-04-24T07:00:00Z,0.684243784592162,205R00878,37.5546,-121.987,205,Alameda,SMC_out
205R01390,2013-05-23T07:00:00Z,0.4231332115639688,205R01390,37.5308,-121.9702,205,Alameda,SMC_out
205R00387,2013-06-06T07:00:00Z,0.6849946337365369,205R00387,37.4456,-121.9109,205,Santa Clara,SMC_out
205R00474,2013-05-09T07:00:00Z,0.75339633426932,205R00474,37.2788,-121.8078,205,Santa Clara,SMC_out
205R00666,2013-05-09T07:00:00Z,0.7353229700437518,205R00666,37.2692,-121.7967,205,Santa Clara,SMC_out
205R00451,2013-06-05T07:00:00Z,0.4331821672720414,205R00451,37.386,-121.9096,205,Santa Clara,SMC_out
205R00771,2013-06-06T07:00:00Z,0.6653036062167879,205R00771,37.3406,-121.9021,205,Santa Clara,SMC_out
205R00739,2013-06-11T07:00:00Z,0.687684075773597,205R00739,37.4297,-122.1282,205,Santa Clara,SMC_out
205R00182,2013-05-07T07:00:00Z,0.9795634594385292,205R00182,37.1875,-121.8401,205,Santa Clara,SMC_out
205R00554,2013-05-29T07:00:00Z,0.6962873117025701,205R00554,37.2467,-121.9952,205,Santa Clara,SMC_out
205R00170,2013-05-29T07:00:00Z,0.8372703356521727,205R00170,37.2482,-122.0721,205,Santa Clara,SMC_out
519CR0912,2013-07-17T07:00:00Z,0.966761813195926,519CR0912,38.57234,-121.35775,519,Sacramento,SMC_out
204R00189,2013-05-06T07:00:00Z,0.8757606192549919,204R00189,37.3209,-121.6635,204,Santa Clara,SMC_out
205R00419,2013-06-11T07:00:00Z,0.580805669558862,205R00419,37.3205,-122.0609,205,Santa Clara,SMC_out
205R00787,2013-06-12T07:00:00Z,0.7907842407733608,205R00787,37.4014,-121.795,205,Santa Clara,SMC_out
205R00872,2013-05-27T07:00:00Z,0.5757126525970673,205R00872,37.4213,-122.2459,205,San Mateo,SMC_out
205R00984,2013-05-27T07:00:00Z,0.7119291838536917,205R00984,37.4254,-122.2635,205,San Mateo,SMC_out
204R00520,2013-05-28T07:00:00Z,0.7575212334828493,204R00520,37.5122,-122.2912,204,San Mateo,SMC_out
202R00908,2013-05-21T07:00:00Z,0.653793208563332,202R00908,37.6113,-122.4934,202,San Mateo,SMC_out
204R00807,2013-05-21T07:00:00Z,0.5360306264092215,204R00807,37.6523,-122.422,204,San Mateo,SMC_out
204R00436,2013-05-20T07:00:00Z,0.6074513291001358,204R00436,37.5817,-122.3707,204,San Mateo,SMC_out
204R00680,2013-05-28T07:00:00Z,0.5863777788882151,204R00680,37.438,-122.2413,204,San Mateo,SMC_out
202R00248,2013-05-23T07:00:00Z,0.44536556889513684,202R00248,37.3203,-122.3398,202,San Mateo,SMC_out
204R00356,2012-06-04T07:00:00Z,0.41873433349584677,204R00356,37.6687,-121.9093,204,Alameda,SMC_out
202R00280,2013-05-22T07:00:00Z,0.9126673181672418,202R00280,37.2935,-122.2189,202,San Mateo,SMC_out
111FCA207,2013-07-23T07:00:00Z,0.8960948580686151,111FCA207,40.10694,-123.79667,111,Humboldt,SMC_out
SMC04756,2014-05-21T07:00:00Z,0.3304789574383821,SMC04756,34.27092,-118.9269,408,Ventura,Calleguas
SMC07128,2014-06-26T07:00:00Z,0.5160624985787793,SMC07128,34.34428,-118.36042,412,Los Angeles,Los Angeles
205STE070,2019-06-05T07:00:00Z,0.6331683035248464,205STE070,37.3032,-122.07456,205,Santa Clara,SMC_out
SMC00271,2009-06-04T07:00:00Z,1.2101937400157348,403M01539,34.5485,-119.16547,403,Ventura,Santa Clara
SMC00198,2009-05-20T07:00:00Z,0.5930536003012126,SMC00198,32.93709,-117.13851,906,San Diego,Central San Diego
SMC00206,2009-05-18T07:00:00Z,0.78263000849064,SMC00206,33.54359,-117.65963,901,Orange,San Juan
SMC05694,2014-06-26T07:00:00Z,0.4634775318652475,SMC05694,33.87163,-118.19135,412,Los Angeles,Los Angeles
SMC00963,2014-07-09T07:00:00Z,0.5656063841813844,SMC00963,33.56401,-117.6514,901,Orange,San Juan
SMC04600,2014-07-08T07:00:00Z,0.3713455841167059,SMC04600,34.39728,-118.7105,403,Ventura,Santa Clara
402SNPMCR,2014-05-28T07:00:00Z,0.663069011988387,402SNPMCR,34.50509,-119.37741,402,Ventura,Ventura
402SNPMCR,2014-06-18T07:00:00Z,0.7662944432058161,402SNPMCR,34.50509,-119.37741,402,Ventura,Ventura
911M24913,2015-04-23T07:00:00Z,NA,911M24913,32.59027,-116.51532,911,San Diego,Southern San Diego
905M21721,2015-06-26T07:00:00Z,NA,905M21721,33.00843,-117.16525,905,San Diego,Central San Diego
SMC00924,2014-06-25T07:00:00Z,0.6074495520582214,SMC00924,34.22394,-118.18053,412,Los Angeles,Los Angeles
SMC06252,2014-06-12T07:00:00Z,0.7903217330209764,SMC06252,34.19437,-118.01792,412,Los Angeles,Los Angeles
SMC00105,2014-05-22T07:00:00Z,0.8227050814283664,SMC00105,33.74651,-117.58423,801,Orange,Lower Santa Ana
SMC02976,2014-07-25T07:00:00Z,1.1707602102017585,SMC02976,34.2579,-117.75661,405,Los Angeles,San Gabriel
SMC06496,2014-07-09T07:00:00Z,0.4706071416597232,SMC06496,34.16554,-117.8911,405,Los Angeles,San Gabriel
SMC00288,2014-06-04T07:00:00Z,0.7353049522556585,SMC00288,34.13118,-117.76,405,Los Angeles,San Gabriel
SMC02366,2014-06-23T07:00:00Z,0.6741367958995277,SMC02366,33.84684,-118.14043,405,Los Angeles,San Gabriel
SMC17432,2014-06-23T07:00:00Z,0.4484103817229957,SMC17432,33.84435,-118.09802,405,Los Angeles,San Gabriel
SMC00428,2014-05-15T07:00:00Z,0.8314614428279101,SMC00428,34.2481,-118.04976,405,Los Angeles,San Gabriel
SMC02563,2014-05-22T07:00:00Z,0.5403951484946399,SMC02563,33.68193,-117.67293,801,Orange,Lower Santa Ana
SMC00873,2014-06-10T07:00:00Z,0.9195817596864886,SMC00873,33.59849,-117.62668,901,Orange,San Juan
SMC00206,2014-06-05T07:00:00Z,0.6424118894283091,SMC00206,33.54359,-117.65963,901,Orange,San Juan
SMC02718,2014-06-30T07:00:00Z,0.4426643789133511,SMC02718,33.88936,-117.88771,845,Orange,San Gabriel
TC-DO,2014-06-05T07:00:00Z,0.4936561257213199,901ATCDOS,33.4981,-117.66593,901,Orange,San Juan
REF-TCAS,2014-06-17T07:00:00Z,0.9086034934201476,REF-TCAS,33.67399,-117.53722,901,Orange,San Juan
REF-TCAS,2014-05-20T07:00:00Z,0.8262297843970275,REF-TCAS,33.67399,-117.53722,901,Orange,San Juan
REF-TCAS,2014-06-10T07:00:00Z,1.0217763962658366,REF-TCAS,33.67399,-117.53722,901,Orange,San Juan
SMC05759,2014-05-29T07:00:00Z,0.442452150353186,SMC05759,34.35232,-119.03474,403,Ventura,Santa Clara
SMC04383,2014-05-19T07:00:00Z,0.7989755843794515,SMC04383,34.50224,-119.35602,402,Ventura,Ventura
SMC03268,2014-05-27T07:00:00Z,0.25798817679273056,SMC03268,34.16255,-119.06301,408,Ventura,Calleguas
SMC02127,2014-05-19T07:00:00Z,0.6341056611109327,SMC02127,34.42318,-119.26474,402,Ventura,Ventura
SMC08335,2014-05-19T07:00:00Z,0.5933402564083766,SMC08335,34.34583,-119.29948,402,Ventura,Ventura
SMC01748,2014-05-21T07:00:00Z,0.39211686560822806,SMC01748,34.28747,-118.82744,408,Ventura,Calleguas
SMC13508,2014-05-27T07:00:00Z,0.30406195916490086,ME-CC,34.17982,-119.04215,408,Ventura,Calleguas
ME-SCR,2014-05-29T07:00:00Z,0.7184057349906304,ME-SCR,34.30063,-119.1097,403,Ventura,Santa Clara
902ARO100,2014-04-21T07:00:00Z,0.9857592549288483,902ARO100,33.44415,-116.98729,902,Riverside,Northern San Diego
