stationcode,sampledate,csci,comid,masterid
205STE120,2002-04-12T07:00:00Z,1.11160108,17693035,205STE120
554PMCGWD,2011-08-23T07:00:00Z,1.16742204,14970909,554PMCGWD
554PS0160,2008-08-05T07:00:00Z,0.40080945,14964081,554PS0160
205WUN450,2012-06-11T07:00:00Z,0.69064607,17692887,205WUN450
206BRC020,2012-06-27T07:00:00Z,0.82460916,1671541,206BRC020
206CALASC,2004-05-04T07:00:00Z,1.01679789,1669109,206CALASC
206CE0023,2004-05-25T07:00:00Z,0.33636393,1669271,206CE0023
206CE0119,2005-06-27T07:00:00Z,0.70766522,1668973,206CE0119
206CE0119,2005-06-27T07:00:00Z,1.00391332,1668973,206CE0119
206CE0263,2006-05-22T07:00:00Z,0.43781219,1669845,206CE0263
206CE0263,2006-05-22T07:00:00Z,0.49919558,1669845,206CE0263
206CE0495,2004-06-15T07:00:00Z,0.69604354,1670151,206CE0495
206CE0495,2004-06-15T07:00:00Z,0.81955648,1670151,206CE0495
206CE0519,2004-07-27T07:00:00Z,0.77624273,1671477,206CE0519
206CE0519,2004-07-27T07:00:00Z,0.7054134,1671477,206CE0519
206CE0711,2007-07-09T07:00:00Z,0.36208798,1669845,206CE0711
206CE0711,2007-07-09T07:00:00Z,0.44178,1669845,206CE0711
206CE0759,2007-08-27T07:00:00Z,0.59656656,1668341,206CE0759
206CE0759,2007-08-27T07:00:00Z,0.74400874,1668341,206CE0759
206DRY040,2001-04-23T07:00:00Z,1.01691908,1669101,206DRY040
206DRY040,2000-05-24T07:00:00Z,0.86251367,1669101,206DRY040
206DRY100,2000-05-11T07:00:00Z,1.02650549,1669037,206DRY100
206FC1339,2014-05-29T07:00:00Z,0.46195836,1668187,206FC1339
206FCA155,2009-06-01T07:00:00Z,0.41896081,1669885,206FCA155
206FCA155,2019-06-26T07:00:00Z,0.24529072,1669885,206FCA155
206FCA155,2013-07-31T07:00:00Z,0.18453401,1669885,206FCA155
206HCT020,2012-05-29T07:00:00Z,1.12919966,1668955,206HCT020
206NAP700,2012-06-21T07:00:00Z,0.90227437,1668167,206NAP700
206NOV080,2004-04-15T07:00:00Z,1.03482408,1669901,206NOV080
206NOV080,2005-04-15T07:00:00Z,0.68120097,1669901,206NOV080
206PET010,2003-04-01T08:00:00Z,0.54076945,1670289,206PET010
206PET010,2016-05-02T07:00:00Z,0.68335385,1670289,206PET010
206PET060,2003-04-01T08:00:00Z,0.36224785,1669573,206PET060
206PET060,2016-05-04T07:00:00Z,0.41582011,1669573,206PET060
206PET070,2003-04-02T08:00:00Z,0.57339449,1669491,206PET070
206PET070,2016-05-03T07:00:00Z,0.45570647,1669491,206PET070
206PET090,2003-04-03T08:00:00Z,0.43005885,1670241,206PET090
206PET090,2016-04-28T07:00:00Z,0.41227002,1670241,206PET090
206PET130,2003-04-03T08:00:00Z,0.98539672,1670219,206PET130
206PET130,2016-04-26T07:00:00Z,1.07672432,1670219,206PET130
206PET150,2003-04-03T08:00:00Z,0.85652978,1670219,206PET150
206PET220,2003-04-02T08:00:00Z,0.23549186,1670221,206PET220
206PET265,2003-04-02T08:00:00Z,0.21733752,1669313,206PET265
206PET265,2016-05-09T07:00:00Z,0.50246982,1669313,206PET265
206PET280,2003-04-02T08:00:00Z,0.55166727,1670229,206PET280
206PET310,2003-04-03T08:00:00Z,0.40650537,1670223,206PET310
206PET350,2003-04-03T08:00:00Z,0.3054811,1669271,206PET350
206PET360,2003-04-02T08:00:00Z,0.27616614,1669265,206PET360
206PET400,2003-04-03T08:00:00Z,0.35037083,1669225,206PET400
206PET400,2016-05-10T07:00:00Z,0.43370305,1669225,206PET400
206PICARR,2004-05-04T07:00:00Z,0.74917375,1669139,206PICARR
206PIN610,2013-06-03T07:00:00Z,0.59674955,1671465,206PIN610
206PS0054,2009-06-15T07:00:00Z,0.42925884,1671493,206PS0054
206PS0073,2010-07-20T07:00:00Z,0.10808607,1669863,206PS0073
206PS0165,2012-07-10T07:00:00Z,0.77507256,1668207,206PS0165
206PS0230,2013-06-05T07:00:00Z,0.32037331,1671493,206PS0230
206RIC100,2002-04-18T07:00:00Z,1.08082669,1668249,206RIC100
206RIC100,2008-05-02T07:00:00Z,0.95394818,1668249,206RIC100
206RIC100,2015-05-05T07:00:00Z,0.67909998,1668249,206RIC100
206RIC100,2009-05-11T07:00:00Z,0.9922133,1668249,206RIC100
206RIC100,2010-06-01T07:00:00Z,0.7294217,1668249,206RIC100
206RIC100,2015-06-17T07:00:00Z,0.76713705,1668249,206RIC100
206RIT020,2001-04-24T07:00:00Z,1.04974746,1668249,206RIT020
206RIT020,2000-04-27T07:00:00Z,1.0926567,1668249,206RIT020
206RIT020,2015-05-18T07:00:00Z,0.76525862,1668249,206RIT020
206SON300,2006-01-01T08:00:00Z,0.78885888,1670131,206SON300
206SON300,2002-05-13T07:00:00Z,1.01579414,1670131,206SON300
206SON300,2001-05-30T07:00:00Z,0.94759241,1670131,206SON300
206SON300,2000-06-28T07:00:00Z,0.99002136,1670131,206SON300
206SON300,2009-07-14T07:00:00Z,0.99145014,1670131,206SON300
206SPA020,2007-04-27T07:00:00Z,0.24516783,1671765,206SPA020
206SPA020,2001-05-02T07:00:00Z,0.38970304,1671765,206SPA020
206SPA020,2006-05-10T07:00:00Z,0.57026293,1671765,206SPA020
206SPA020,2005-06-02T07:00:00Z,0.46041037,1671765,206SPA020
206SPA050,2001-05-02T07:00:00Z,0.43558459,1671765,206SPA050
206SPA070,2007-04-27T07:00:00Z,0.37617002,1671765,206SPA070
206SPA070,2001-05-02T07:00:00Z,0.4179169,1671765,206SPA070
206SPA070,2011-05-07T07:00:00Z,0.32958105,1671765,206SPA070
206SPA070,2008-05-11T07:00:00Z,0.48488657,1671765,206SPA070
206SPA070,2005-06-02T07:00:00Z,0.47804424,1671765,206SPA070
206SPA070,2006-06-07T07:00:00Z,0.86326531,1671765,206SPA070
206SPA100,2001-05-03T07:00:00Z,0.38241214,1671469,206SPA100
206SPA110,2001-05-03T07:00:00Z,0.41096487,-9999,206SPA110
206SPA110,2005-05-13T07:00:00Z,0.39385627,-9999,206SPA110
206SPA110,2006-05-15T07:00:00Z,0.23146833,-9999,206SPA110
206SPA130,2007-04-26T07:00:00Z,0.55015707,1671769,206SPA130
206SPA130,2008-04-26T07:00:00Z,0.43078315,1671769,206SPA130
206SPA130,2001-05-03T07:00:00Z,0.49821387,1671769,206SPA130
206SPA130,2005-05-13T07:00:00Z,0.40959505,1671769,206SPA130
206SPA130,2006-05-15T07:00:00Z,0.31803988,1671769,206SPA130
206SPA130,2009-06-14T07:00:00Z,0.52452864,1671769,206SPA130
206SPA140,2001-05-03T07:00:00Z,0.75503823,1671553,206SPA140
206SPA150,2001-05-03T07:00:00Z,0.85351832,1671547,206SPA150
206SPA160,2001-05-03T07:00:00Z,0.76865453,1671547,206SPA160
206SPA170,2001-05-04T07:00:00Z,0.49108024,1671791,206SPA170
206SPA200,2001-05-04T07:00:00Z,0.36648434,1671789,206SPA200
206SPA220,2001-05-04T07:00:00Z,0.42805214,1671599,206SPA220
206SPA220,2008-05-25T07:00:00Z,0.37763978,1671599,206SPA220
206SPA240,2001-05-04T07:00:00Z,0.35616684,1671623,206SPA240
206SPA240,2009-05-23T07:00:00Z,0.40147505,1671623,206SPA240
206SPA240,2008-05-24T07:00:00Z,0.36713555,1671623,206SPA240
206SPA240,2006-05-25T07:00:00Z,0.39085268,1671623,206SPA240
206SPA240,2007-06-02T07:00:00Z,0.43218529,1671623,206SPA240
206TUL120,2000-04-29T07:00:00Z,1.00548176,1669259,206TUL120
206TUL120,2011-06-13T07:00:00Z,1.05933756,1669259,206TUL120
206WIL100,2001-05-03T07:00:00Z,0.68835548,1671779,206WIL100
206WIL170,2001-05-04T07:00:00Z,0.82664104,1671601,206WIL170
206WIL190,2001-05-04T07:00:00Z,0.87661663,1671601,206WIL190
207CE0058,2004-05-19T07:00:00Z,0.49849597,2789415,207CE0058
207CE0058,2004-05-19T07:00:00Z,0.41769711,2789415,207CE0058
207CE0166,2005-05-24T07:00:00Z,0.34781263,2789273,207CE0166
207CE0166,2005-05-24T07:00:00Z,0.4363895,2789273,207CE0166
207CE0230,2006-05-24T07:00:00Z,0.529151,948050140,207CE0230
207CE0230,2006-05-24T07:00:00Z,0.60688853,948050140,207CE0230
207CE0326,2007-09-06T07:00:00Z,0.44152735,2789579,207CE0326
207CE0326,2007-09-06T07:00:00Z,0.5633875,2789579,207CE0326
207CE0486,2004-06-03T07:00:00Z,0.97986313,2789437,207CE0486
207CE0486,2004-06-03T07:00:00Z,1.01307453,2789437,207CE0486
207CE0550,2004-07-26T07:00:00Z,0.3386268,2789253,207CE0550
207CE0550,2004-07-26T07:00:00Z,0.53300811,2789253,207CE0550
207CE0614,2005-06-22T07:00:00Z,0.43000857,2789367,207CE0614
207CE0614,2005-06-22T07:00:00Z,0.36859054,2789367,207CE0614
207CE0678,2007-09-06T07:00:00Z,0.31008693,2789273,207CE0678
207CE0678,2007-09-06T07:00:00Z,0.34650254,2789273,207CE0678
207CE0742,2007-05-31T07:00:00Z,0.38918631,2789375,207CE0742
207CE0742,2007-05-31T07:00:00Z,0.6019327,2789375,207CE0742
207KIR090,2003-04-09T07:00:00Z,0.27086036,2787965,207KIR090
207KIR110,2003-04-09T07:00:00Z,0.35383166,2787973,207KIR110
207KIR110,2005-04-15T07:00:00Z,0.39912991,2787973,207KIR110
207KIR110,2006-04-25T07:00:00Z,0.40760922,2787973,207KIR110
207KIR110,2007-05-13T07:00:00Z,0.18752709,2787973,207KIR110
207KIR115,2003-04-09T07:00:00Z,0.42920502,2790277,207KIR115
207KIR115,2008-04-18T07:00:00Z,0.35251912,2790277,207KIR115
207KIR115,2011-04-24T07:00:00Z,0.50514512,2790277,207KIR115
207KIR115,2006-04-25T07:00:00Z,0.53864,2790277,207KIR115
207KIR115,2005-04-28T07:00:00Z,0.3576622,2790277,207KIR115
207KIR115,2007-05-01T07:00:00Z,0.52048748,2790277,207KIR115
207MTD010,2003-04-02T08:00:00Z,0.35377051,2785127,207MTD010
207MTD010,2005-04-16T07:00:00Z,0.46227632,2785127,207MTD010
207MTD010,2006-05-25T07:00:00Z,0.53523249,2785127,207MTD010
207MTD020,2003-04-02T08:00:00Z,0.37872412,2785133,207MTD020
207MTD020,2005-04-16T07:00:00Z,0.45111323,2785133,207MTD020
207MTD020,2008-04-25T07:00:00Z,0.41550849,2785133,207MTD020
207MTD020,2006-04-30T07:00:00Z,0.52034215,2785133,207MTD020
207MTD020,2009-05-24T07:00:00Z,0.262326,2785133,207MTD020
207MTD020,2007-05-25T07:00:00Z,0.44315658,2785133,207MTD020
207MTD030,2003-04-02T08:00:00Z,0.44268359,2790299,207MTD030
207MTD050,2003-04-03T08:00:00Z,0.33299007,2790329,207MTD050
207MTD050,2005-04-30T07:00:00Z,0.36568272,2790329,207MTD050
207MTD050,2006-05-06T07:00:00Z,0.51279303,2790329,207MTD050
207MTD050,2007-05-25T07:00:00Z,0.2752313,2790329,207MTD050
207MTD060,2003-04-03T08:00:00Z,0.36069263,2790329,207MTD060
207MTD060,2008-04-25T07:00:00Z,0.36206643,2790329,207MTD060
207MTD060,2005-04-30T07:00:00Z,0.39188915,2790329,207MTD060
207MTD060,2006-05-06T07:00:00Z,0.49124297,2790329,207MTD060
207MTD060,2007-05-20T07:00:00Z,0.45262723,2790329,207MTD060
207MTD060,2009-05-24T07:00:00Z,0.45064478,2790329,207MTD060
207MTD100,2003-04-03T08:00:00Z,0.60712014,2790351,207MTD100
207MTD100,2006-04-22T07:00:00Z,0.94259091,2790351,207MTD100
207MTD100,2005-04-23T07:00:00Z,0.63123557,2790351,207MTD100
207MTD100,2011-05-06T07:00:00Z,0.67410913,2790351,207MTD100
207MTD117,2009-04-22T07:00:00Z,0.93030332,2790351,207MTD117
207MTD117,2008-05-06T07:00:00Z,0.77574079,2790351,207MTD117
207MTD117,2010-05-24T07:00:00Z,0.74461869,2790351,207MTD117
207MTD120,2003-04-03T08:00:00Z,0.85704561,2790351,207MTD120
207MTD120,2006-04-22T07:00:00Z,1.00001641,2790351,207MTD120
207MTD120,2005-04-23T07:00:00Z,0.85313472,2790351,207MTD120
207MTD120,2004-05-06T07:00:00Z,0.89239651,2790351,207MTD120
207MTD130,2003-04-03T08:00:00Z,0.4161425,2790333,207MTD130
554PS0224,2008-06-17T07:00:00Z,0.6918757,14940906,554PS0224
554PS0448,2009-07-07T07:00:00Z,0.74651656,14962459,554PS0448
554PS0946,2011-08-23T07:00:00Z,1.06334942,14961183,554PS0946
554SED027,2007-06-22T07:00:00Z,1.14353372,14971777,554SED027
554SED027,2011-08-24T07:00:00Z,1.09186874,14971777,554SED027
554WE1002,2002-06-25T07:00:00Z,1.03253781,14959447,554WE1002
554WE1002,2002-06-25T07:00:00Z,1.07077402,14959447,554WE1002
555PS0064,2008-06-17T07:00:00Z,0.97336705,14930319,555PS0064
207MTD140,2003-04-03T08:00:00Z,0.74357111,2790355,207MTD140
207PS0142,2011-06-01T07:00:00Z,0.39825311,2790323,207PS0142
207PS0150,2012-06-13T07:00:00Z,0.58940076,948050140,207PS0150
207PS0241,2013-06-03T07:00:00Z,0.36085798,2784567,207PS0241
207SUI010,2001-04-19T07:00:00Z,0.76453057,2785327,207SUI010
207SUI020,2001-04-19T07:00:00Z,0.89671125,2785327,207SUI020
207SUI050,2001-04-19T07:00:00Z,0.82659633,2784627,207SUI050
207SUI060,2001-04-19T07:00:00Z,0.76543147,2784627,207SUI060
207SUI110,2001-04-19T07:00:00Z,0.74105971,2784543,207SUI110
207SUI130,2001-04-19T07:00:00Z,0.73353283,2784541,207SUI130
207SUI180,2001-04-20T07:00:00Z,0.74100221,2784539,207SUI180
207SUI210,2001-04-20T07:00:00Z,0.68223939,2784517,207SUI210
207SUI260,2001-05-02T07:00:00Z,0.60610389,2784507,207SUI260
207SUI290,2012-06-04T07:00:00Z,0.89726358,2784507,207SUI290
207WAL410,2004-04-06T07:00:00Z,0.55467728,2789387,207WAL410
207WAL410,2003-04-07T07:00:00Z,0.44823595,2789387,207WAL410
207WAL410,2008-05-08T07:00:00Z,0.48785548,2789387,207WAL410
207WAL410,2010-06-21T07:00:00Z,0.47951417,2789387,207WAL410
207WAL420,2004-04-06T07:00:00Z,1.11476731,2789411,207WAL420
207WAL420,2003-04-07T07:00:00Z,0.75739648,2789411,207WAL420
207WAL420,2007-04-28T07:00:00Z,0.83055041,2789411,207WAL420
207WAL420,2008-05-20T07:00:00Z,0.6933945,2789411,207WAL420
207WAL475,2012-06-12T07:00:00Z,0.90949576,2789411,207WAL475
207WE0867,2003-07-16T07:00:00Z,0.35729776,2789351,207WE0867
207WE0867,2003-07-16T07:00:00Z,0.40901337,2789351,207WE0867
304APS,2017-05-01T07:00:00Z,0.8386687,17683402,304APS
304APS,2005-05-13T07:00:00Z,0.8791747,17683402,304APS
304APS,2006-05-25T07:00:00Z,0.64291324,17683402,304APS
304APS,2011-07-06T07:00:00Z,0.7389151,17683402,304APS
304APT,2002-03-25T08:00:00Z,0.69149279,17684386,304APT
304APT,2007-04-04T07:00:00Z,0.60887107,17684386,304APT
304APT,2007-04-04T07:00:00Z,0.68179453,17684386,304APT
304APT,2004-04-05T07:00:00Z,1.00860782,17684386,304APT
304APT,2001-05-05T07:00:00Z,0.46738473,17684386,304APT
304APT,2005-05-11T07:00:00Z,0.87604489,17684386,304APT
304APT,2016-05-16T07:00:00Z,0.83511119,17684386,304APT
304APT,2006-05-25T07:00:00Z,0.68382004,17684386,304APT
304APT,2006-06-06T07:00:00Z,0.79978658,17684386,304APT
304APT,2006-06-06T07:00:00Z,0.21514348,17684386,304APT
304APT,2006-06-06T07:00:00Z,0.63430292,17684386,304APT
304BEP,2005-05-10T07:00:00Z,0.91056853,17682316,304BEP
304BEP,2017-05-15T07:00:00Z,0.83157151,17682316,304BEP
304BEP,2006-06-06T07:00:00Z,0.79934535,17682316,304BEP
304BEP,2011-07-07T07:00:00Z,0.99910663,17682316,304BEP
304BH9,2005-05-10T07:00:00Z,0.44924955,17682318,304BH9
304BH9,2017-05-15T07:00:00Z,0.7008945,17682318,304BH9
304BH9,2009-05-19T07:00:00Z,0.75593731,17682318,304BH9
304BH9,2008-05-23T07:00:00Z,0.67209754,17682318,304BH9
304BH9,2006-06-06T07:00:00Z,0.68039612,17682318,304BH9
304BH9,2011-06-10T07:00:00Z,0.87456672,17682318,304BH9
304BRA,2005-05-10T07:00:00Z,0.55461609,17684084,304BRA
304CAW016,2003-07-10T07:00:00Z,1.04511399,17682526,304CAW016
304CAW016,2003-07-10T07:00:00Z,1.07855865,17682526,304CAW016
304CAW081,2003-05-28T07:00:00Z,1.04300848,17683352,304CAW081
304CAW081,2003-05-28T07:00:00Z,0.95313647,17683352,304CAW081
304CAW153,2003-06-26T07:00:00Z,0.90842604,17682682,304CAW153
304CAW153,2003-06-26T07:00:00Z,0.97015807,17682682,304CAW153
304CE0036,2004-05-06T07:00:00Z,1.04803779,17682178,304CE0036
304CE0036,2004-05-06T07:00:00Z,1.15944206,17682178,304CE0036
304CE0180,2005-06-21T07:00:00Z,0.94970733,17682568,304CE0180
304CE0180,2005-06-21T07:00:00Z,0.85753418,17682568,304CE0180
304CE0212,2006-08-07T07:00:00Z,0.89141236,17682456,304CE0212
304CE0212,2006-08-07T07:00:00Z,1.0351584,17682456,304CE0212
304CE0500,2006-05-17T07:00:00Z,1.0185297,17682168,304CE0500
304CE0500,2006-05-17T07:00:00Z,1.05875816,17682168,304CE0500
304CE0532,2004-05-17T07:00:00Z,0.75710799,17682456,304CE0532
304CE0532,2004-05-17T07:00:00Z,0.94825873,17682456,304CE0532
304CE0788,2007-09-04T07:00:00Z,0.95339483,17682314,304CE0788
304CE0788,2007-09-04T07:00:00Z,1.0569747,17682314,304CE0788
304PS0006,2008-06-04T07:00:00Z,0.75914902,17684370,304PS0006
304PS0006,2008-06-17T07:00:00Z,0.865346,17684370,304PS0006
304PS0018,2008-06-04T07:00:00Z,0.94982784,17682662,304PS0018
304PS0146,2012-06-18T07:00:00Z,0.72262927,17684382,304PS0146
304PS0146,2012-07-11T07:00:00Z,0.50060778,17684382,304PS0146
304PS0194,2012-06-18T07:00:00Z,1.08169882,17682654,304PS0194
304PS0253,2014-05-22T07:00:00Z,1.02128974,17682178,304PS0253
304PS0253,2014-06-05T07:00:00Z,0.81408222,17682178,304PS0253
304PS0274,2014-06-04T07:00:00Z,0.94571396,17682470,304PS0274
304SL9,2005-05-11T07:00:00Z,0.71076348,17682398,304SL9
304SL9,2009-05-18T07:00:00Z,0.82466218,17682398,304SL9
304SL9,2006-06-07T07:00:00Z,0.70518112,17682398,304SL9
304SL9,2011-07-22T07:00:00Z,0.75410338,17682398,304SL9
304SOK,2007-04-04T07:00:00Z,0.59250945,17684378,304SOK
304SOK,2007-04-04T07:00:00Z,0.7304934,17684378,304SOK
304SOK,2016-05-04T07:00:00Z,1.01888247,17684378,304SOK
304SOK,2005-05-13T07:00:00Z,0.8414785,17684378,304SOK
304SOK,2006-05-24T07:00:00Z,0.83181312,17684378,304SOK
304SOK,2010-06-18T07:00:00Z,0.7617633,17684378,304SOK
304SOU,2005-05-13T07:00:00Z,0.91286658,17683352,304SOU
304SOU,2006-06-05T07:00:00Z,0.94705226,17683352,304SOU
304SOU,2011-07-06T07:00:00Z,0.83979748,17683352,304SOU
304WE1096,2002-06-18T07:00:00Z,1.03935848,17682688,304WE1096
305CAW049,2003-05-29T07:00:00Z,0.72212877,17662371,305CAW049
305CAW057,2003-06-24T07:00:00Z,0.29421041,17663255,305CAW057
305CAW057,2003-06-24T07:00:00Z,0.32246004,17663255,305CAW057
305CAW097,2003-05-27T07:00:00Z,1.04454669,17661653,305CAW097
305CAW097,2003-05-27T07:00:00Z,1.00115237,17661653,305CAW097
305CAW161,2003-05-19T07:00:00Z,0.55013187,17663007,305CAW161
305CAW161,2003-05-19T07:00:00Z,0.50872664,17663007,305CAW161
305CE0062,2004-05-18T07:00:00Z,0.88498444,17661219,305CE0062
305CE0062,2004-05-18T07:00:00Z,0.69782182,17661219,305CE0062
305CE0484,2004-05-18T07:00:00Z,0.80384674,17661233,305CE0484
305CE0484,2004-05-18T07:00:00Z,0.84099072,17661233,305CE0484
305CLCSBR,2008-06-11T07:00:00Z,0.84959921,17673639,305CLCSBR
305LGCACR,2008-07-16T07:00:00Z,0.97227997,17671963,305LGCACR
305PAC,2005-05-02T07:00:00Z,0.42217659,17663037,305PAC
305PAC,2006-05-23T07:00:00Z,0.47565302,17663037,305PAC
305PS0034,2008-06-17T07:00:00Z,0.42225805,17665507,305PS0034
305PS0057,2009-06-16T07:00:00Z,0.49656296,17663049,305PS0057
305PS0061,2009-06-17T07:00:00Z,0.57171277,17661321,305PS0061
305WE0883,2001-06-28T07:00:00Z,1.22987891,17661455,305WE0883
305WE0883,2001-06-28T07:00:00Z,1.202152,17661455,305WE0883
305WE0883,2001-06-28T07:00:00Z,1.23114379,17661455,305WE0883
307CAW135,2003-06-18T07:00:00Z,0.53600606,17600111,307CAW135
307CAW135,2003-06-18T07:00:00Z,0.70662398,17600111,307CAW135
307CE0094,2004-05-04T07:00:00Z,1.1263394,17601605,307CE0094
307CE0094,2004-05-04T07:00:00Z,1.05380748,17601605,307CE0094
307CE0094,2012-06-12T07:00:00Z,1.09079984,17601605,307CE0094
307CE0382,2007-09-05T07:00:00Z,0.73546717,17600477,307CE0382
307CE0382,2007-09-05T07:00:00Z,0.83902081,17600477,307CE0382
307CMU,2002-03-26T08:00:00Z,0.77409901,17600475,307CMU
307CMU,2003-04-01T08:00:00Z,0.40240414,17600475,307CMU
307CMU,2009-06-16T07:00:00Z,0.82715827,17600475,307CMU
307PS0028,2008-06-03T07:00:00Z,0.72641879,17600701,307PS0028
307PS0044,2009-06-08T07:00:00Z,0.74674041,17599355,307PS0044
308BSR,2002-03-27T08:00:00Z,0.89163126,8188861,308BSR
308BSR,2003-03-31T08:00:00Z,0.71882218,8188861,308BSR
308BSR,2004-04-07T07:00:00Z,0.68160613,8188861,308BSR
308BSR,2007-04-11T07:00:00Z,0.7703973,8188861,308BSR
308BSR,2007-04-11T07:00:00Z,0.72078587,8188861,308BSR
308BSR,2001-04-22T07:00:00Z,1.02894132,8188861,308BSR
308BSR,2005-05-03T07:00:00Z,0.7027242,8188861,308BSR
308BSR,2009-08-05T07:00:00Z,0.57766803,8188861,308BSR
308BSU,2002-03-27T08:00:00Z,1.03997598,8189809,308BSU
558WE0764,2002-06-20T07:00:00Z,0.36494982,17159706,558WE0764
558WE0764,2002-06-20T07:00:00Z,0.52819317,17159706,558WE0764
601LVC001,2000-08-03T07:00:00Z,1.0686405,20287304,601LVC001
601LVC002,2003-07-02T07:00:00Z,0.94967607,948090777,601LVC002
601LVC002,2018-08-23T07:00:00Z,0.93219274,948090777,601LVC002
601PRK002,2012-08-02T07:00:00Z,1.18756251,20287374,601PRK002
601PS0057,2011-09-14T07:00:00Z,1.02993143,20287322,601PS0057
601PS0065,2011-09-01T07:00:00Z,1.1587574,20287578,601PS0065
601PS0077,2012-08-07T07:00:00Z,1.20235334,20286400,601PS0077
601RSH001,2000-08-02T07:00:00Z,0.7848073,20287310,601RSH001
601WRN001,2006-07-27T07:00:00Z,1.12437088,20287280,601WRN001
601WRN001,2006-07-27T07:00:00Z,1.03891473,20287280,601WRN001
603PNC001,2006-09-15T07:00:00Z,1.02050274,20276531,603PNC001
603PS0008,2008-07-30T07:00:00Z,0.98465319,20276155,603PS0008
603PS0024,2010-08-23T07:00:00Z,1.10861523,20274345,603PS0024
603PS0040,2010-08-31T07:00:00Z,1.14267465,20274345,603PS0040
603PS0044,2011-08-30T07:00:00Z,0.98302785,20277331,603PS0044
603PS0044,2011-09-14T07:00:00Z,1.00826983,20277331,603PS0044
603PS0045,2011-08-29T07:00:00Z,1.02794934,20274379,603PS0045
603PS0056,2011-08-31T07:00:00Z,0.9006298,20276725,603PS0056
308BSU,2003-04-01T08:00:00Z,1.08992359,8189809,308BSU
308BSU,2010-07-13T07:00:00Z,0.97253959,8189809,308BSU
308BSU,2009-08-05T07:00:00Z,0.88733055,8189809,308BSU
308BSU,2010-08-05T07:00:00Z,0.86898907,8189809,308BSU
308CAW055,2003-06-19T07:00:00Z,0.95332513,8188693,308CAW055
308CAW055,2003-06-19T07:00:00Z,0.92041846,8188693,308CAW055
308GAR,2002-03-27T08:00:00Z,1.0116424,8188693,308GAR
308GAR,2003-04-01T08:00:00Z,0.83343472,8188693,308GAR
308LILPAL,2012-06-20T07:00:00Z,1.12383477,8188755,308LILPAL
308LSRASC,2011-06-13T07:00:00Z,1.19250342,8188811,308LSRASC
308LSRASC,2011-07-18T07:00:00Z,1.07667955,8188811,308LSRASC
308PS0156,2018-06-12T07:00:00Z,1.08482211,8188801,308PS0156
308PS0156,2012-06-19T07:00:00Z,1.19950197,8188801,308PS0156
308PS0204,2013-05-21T07:00:00Z,1.16126135,8188943,308PS0204
308ROCBBQ,2012-06-21T07:00:00Z,0.93636934,8188719,308ROCBBQ
308SANWIL,2012-06-12T07:00:00Z,1.10506811,8188639,308SANWIL
308SBCAH1,2016-05-18T07:00:00Z,1.04925392,8188669,308SBCAH1
308SBCAH1,2010-06-21T07:00:00Z,1.06113538,8188669,308SBCAH1
308WER325,2015-05-04T07:00:00Z,1.12320686,8188799,308WER325
308WER325,2004-05-05T07:00:00Z,1.23412344,8188799,308WER325
308WER325,2004-05-05T07:00:00Z,1.10790332,8188799,308WER325
309ARCBRC,2008-08-25T07:00:00Z,0.70083682,8203373,309ARCBRC
309CAW009,2003-06-12T07:00:00Z,0.83837491,8203299,309CAW009
309CAW009,2003-06-12T07:00:00Z,0.837871,8203299,309CAW009
309CAW050,2003-07-08T07:00:00Z,0.7094871,8209467,309CAW050
309CAW050,2003-07-08T07:00:00Z,0.72547528,8209467,309CAW050
309CAW116,2003-05-08T07:00:00Z,0.73633016,8214349,309CAW116
309CAW116,2003-05-08T07:00:00Z,0.67506469,8214349,309CAW116
309CAW126,2014-05-21T07:00:00Z,1.03583567,8203401,309CAW126
309CAW126,2017-05-30T07:00:00Z,0.78781152,8203401,309CAW126
309CAW126,2003-06-17T07:00:00Z,1.02868732,8203401,309CAW126
309CAW126,2003-06-17T07:00:00Z,1.04994475,8203401,309CAW126
309CAW130,2015-04-29T07:00:00Z,0.78396358,8209419,309CAW130
309CAW130,2003-06-12T07:00:00Z,0.99155476,8209419,309CAW130
